DATE,CCNSA
2005-10-08,2343807.0
2005-10-15,2437294.0
2005-10-22,2378680.0
2005-10-29,2416475.0
2005-11-05,2364283.0
2005-11-12,2564292.0
2005-11-19,2302708.0
2005-11-26,2695927.0
2005-12-03,2542217.0
2005-12-10,2709414.0
2005-12-17,2691842.0
2005-12-24,2823270.0
2005-12-31,3155322.0
2006-01-07,3162229.0
2006-01-14,3044307.0
2006-01-21,3051709.0
2006-01-28,3074962.0
2006-02-04,3006942.0
2006-02-11,3017838.0
2006-02-18,2905648.0
2006-02-25,2975296.0
2006-03-04,2860513.0
2006-03-11,2840272.0
2006-03-18,2750543.0
2006-03-25,2680141.0
2006-04-01,2571168.0
2006-04-08,2504901.0
2006-04-15,2482997.0
2006-04-22,2404269.0
2006-04-29,2297774.0
2006-05-06,2227582.0
2006-05-13,2237925.0
2006-05-20,2197167.0
2006-05-27,2163894.0
2006-06-03,2227031.0
2006-06-10,2226057.0
2006-06-17,2219876.0
2006-06-24,2261568.0
2006-07-01,2211698.0
2006-07-08,2517917.0
2006-07-15,2499741.0
2006-07-22,2358926.0
2006-07-29,2366848.0
2006-08-05,2348543.0
2006-08-12,2326364.0
2006-08-19,2268911.0
2006-08-26,2240524.0
2006-09-02,2133891.0
2006-09-09,2152929.0
2006-09-16,2062962.0
2006-09-23,2056523.0
2006-09-30,2039526.0
2006-10-07,2030299.0
2006-10-14,2116794.0
2006-10-21,2087657.0
2006-10-28,2150055.0
2006-11-04,2110151.0
2006-11-11,2269427.0
2006-11-18,2074608.0
2006-11-25,2620460.0
2006-12-02,2436936.0
2006-12-09,2577271.0
2006-12-16,2565805.0
2006-12-23,2654693.0
2006-12-30,3007436.0
2007-01-06,3122227.0
2007-01-13,2925963.0
2007-01-20,3103449.0
2007-01-27,2981310.0
2007-02-03,3079780.0
2007-02-10,2994128.0
2007-02-17,3075023.0
2007-02-24,3013239.0
2007-03-03,3016840.0
2007-03-10,2869668.0
2007-03-17,2826536.0
2007-03-24,2727408.0
2007-03-31,2688419.0
2007-04-07,2594605.0
2007-04-14,2634301.0
2007-04-21,2448102.0
2007-04-28,2451671.0
2007-05-05,2290364.0
2007-05-12,2329671.0
2007-05-19,2231139.0
2007-05-26,2261581.0
2007-06-02,2267710.0
2007-06-09,2298047.0
2007-06-16,2278797.0
2007-06-23,2353893.0
2007-06-30,2303357.0
2007-07-07,2581098.0
2007-07-14,2588709.0
2007-07-21,2463232.0
2007-07-28,2445524.0
2007-08-04,2409122.0
2007-08-11,2414968.0
2007-08-18,2369648.0
2007-08-25,2353210.0
2007-09-01,2236358.0
2007-09-08,2242616.0
2007-09-15,2160459.0
2007-09-22,2140701.0
2007-09-29,2112935.0
2007-10-06,2097457.0
2007-10-13,2175026.0
2007-10-20,2241942.0
2007-10-27,2261001.0
2007-11-03,2292297.0
2007-11-10,2293872.0
2007-11-17,2217421.0
2007-11-24,2725801.0
2007-12-01,2623378.0
2007-12-08,2701670.0
2007-12-15,2813226.0
2007-12-22,2812232.0
2007-12-29,3304308.0
2008-01-05,3509826.0
2008-01-12,3288631.0
2008-01-19,3263036.0
2008-01-26,3333980.0
2008-02-02,3351862.0
2008-02-09,3329894.0
2008-02-16,3310911.0
2008-02-23,3394243.0
2008-03-01,3351954.0
2008-03-08,3296982.0
2008-03-15,3268145.0
2008-03-22,3214056.0
2008-03-29,3209920.0
2008-04-05,3087716.0
2008-04-12,3066005.0
2008-04-19,2967150.0
2008-04-26,2964706.0
2008-05-03,2846543.0
2008-05-10,2847327.0
2008-05-17,2807612.0
2008-05-24,2757822.0
2008-05-31,2828892.0
2008-06-07,2799718.0
2008-06-14,2852595.0
2008-06-21,2855557.0
2008-06-28,2858010.0
2008-07-05,3119577.0
2008-07-12,3153562.0
2008-07-19,3191698.0
2008-07-26,3160029.0
2008-08-02,3193245.0
2008-08-09,3157267.0
2008-08-16,3171619.0
2008-08-23,3116252.0
2008-08-30,3059025.0
2008-09-06,3040383.0
2008-09-13,3014496.0
2008-09-20,3018620.0
2008-09-27,3057698.0
2008-10-04,3073515.0
2008-10-11,3134390.0
2008-10-18,3233118.0
2008-10-25,3310892.0
2008-11-01,3460633.0
2008-11-08,3521951.0
2008-11-15,3781631.0
2008-11-22,3652990.0
2008-11-29,4495571.0
2008-12-06,4377029.0
2008-12-13,4591216.0
2008-12-20,4566281.0
2008-12-27,5311032.0
2009-01-03,5845860.0
2009-01-10,5650014.0
2009-01-17,5715432.0
2009-01-24,5806901.0
2009-01-31,5952109.0
2009-02-07,5971341.0
2009-02-14,6107800.0
2009-02-21,6230217.0
2009-02-28,6359961.0
2009-03-07,6356097.0
2009-03-14,6440135.0
2009-03-21,6388414.0
2009-03-28,6451690.0
2009-04-04,6327841.0
2009-04-11,6406046.0
2009-04-18,6339490.0
2009-04-25,6280863.0
2009-05-02,6191149.0
2009-05-09,6203661.0
2009-05-16,6153284.0
2009-05-23,6033293.0
2009-05-30,6144006.0
2009-06-06,6083219.0
2009-06-13,6113832.0
2009-06-20,6079261.0
2009-06-27,6062527.0
2009-07-04,6175227.0
2009-07-11,6258240.0
2009-07-18,6105329.0
2009-07-25,6021088.0
2009-08-01,5897272.0
2009-08-08,5809704.0
2009-08-15,5683164.0
2009-08-22,5623445.0
2009-08-29,5438521.0
2009-09-05,5301307.0
2009-09-12,5224957.0
2009-09-19,5074784.0
2009-09-26,5019227.0
2009-10-03,4956333.0
2009-10-10,4919102.0
2009-10-17,4987516.0
2009-10-24,4934724.0
2009-10-31,4965336.0
2009-11-07,4888630.0
2009-11-14,5084817.0
2009-11-21,4802559.0
2009-11-28,5402723.0
2009-12-05,5193809.0
2009-12-12,5346238.0
2009-12-19,5089577.0
2009-12-26,5485710.0
2010-01-02,6014881.0
2010-01-09,5791336.0
2010-01-16,5602811.0
2010-01-23,5683672.0
2010-01-30,5683482.0
2010-02-06,5597271.0
2010-02-13,5546388.0
2010-02-20,5596737.0
2010-02-27,5544103.0
2010-03-06,5405031.0
2010-03-13,5357581.0
2010-03-20,5207496.0
2010-03-27,5055002.0
2010-04-03,4987473.0
2010-04-10,4931238.0
2010-04-17,4796318.0
2010-04-24,4671227.0
2010-05-01,4549602.0
2010-05-08,4471786.0
2010-05-15,4411435.0
2010-05-22,4380562.0
2010-05-29,4202202.0
2010-06-05,4319021.0
2010-06-12,4306402.0
2010-06-19,4328074.0
2010-06-26,4309375.0
2010-07-03,4384591.0
2010-07-10,4562782.0
2010-07-17,4554316.0
2010-07-24,4438886.0
2010-07-31,4333445.0
2010-08-07,4281074.0
2010-08-14,4219639.0
2010-08-21,4125414.0
2010-08-28,4138965.0
2010-09-04,3933895.0
2010-09-11,3930908.0
2010-09-18,3810921.0
2010-09-25,3779910.0
2010-10-02,3705947.0
2010-10-09,3715967.0
2010-10-16,3769438.0
2010-10-23,3759365.0
2010-10-30,3783097.0
2010-11-06,3735938.0
2010-11-13,3871043.0
2010-11-20,3665787.0
2010-11-27,4216488.0
2010-12-04,4062531.0
2010-12-11,4179504.0
2010-12-18,4116684.0
2010-12-25,4415512.0
2011-01-01,4790155.0
2011-01-08,4652805.0
2011-01-15,4614149.0
2011-01-22,4632950.0
2011-01-29,4605543.0
2011-02-05,4575640.0
2011-02-12,4587740.0
2011-02-19,4344862.0
2011-02-26,4460146.0
2011-03-05,4296805.0
2011-03-12,4277092.0
2011-03-19,4131066.0
2011-03-26,4085667.0
2011-04-02,3943591.0
2011-04-09,3893218.0
2011-04-16,3783787.0
2011-04-23,3769810.0
2011-04-30,3723271.0
2011-05-07,3586266.0
2011-05-14,3549972.0
2011-05-21,3510507.0
2011-05-28,3426345.0
2011-06-04,3491359.0
2011-06-11,3491533.0
2011-06-18,3511416.0
2011-06-25,3555831.0
2011-07-02,3534925.0
2011-07-09,3783316.0
2011-07-16,3752532.0
2011-07-23,3680729.0
2011-07-30,3580433.0
2011-08-06,3553649.0
2011-08-13,3557586.0
2011-08-20,3473182.0
2011-08-27,3436188.0
2011-09-03,3293105.0
2011-09-10,3306720.0
2011-09-17,3207559.0
2011-09-24,3165909.0
2011-10-01,3113245.0
2011-10-08,3133644.0
2011-10-15,3196554.0
2011-10-22,3199527.0
2011-10-29,3210417.0
2011-11-05,3177477.0
2011-11-12,3374259.0
2011-11-19,3167053.0
2011-11-26,3696154.0
2011-12-03,3540663.0
2011-12-10,3628343.0
2011-12-17,3613414.0
2011-12-24,3779025.0
2011-12-31,4161063.0
2012-01-07,4109127.0
2012-01-14,4069651.0
2012-01-21,4058236.0
2012-01-28,4097013.0
2012-02-04,3984889.0
2012-02-11,4010489.0
2012-02-18,3882527.0
2012-02-25,3988890.0
2012-03-03,3862329.0
2012-03-10,3815580.0
2012-03-17,3699473.0
2012-03-24,3636712.0
2012-03-31,3470104.0
2012-04-07,3448040.0
2012-04-14,3425138.0
2012-04-21,3292783.0
2012-04-28,3210670.0
2012-05-05,3150177.0
2012-05-12,3124324.0
2012-05-19,3060148.0
2012-05-26,3062538.0
2012-06-02,3091216.0
2012-06-09,3101927.0
2012-06-16,3113846.0
2012-06-23,3145031.0
2012-06-30,3112199.0
2012-07-07,3360067.0
2012-07-14,3336728.0
2012-07-21,3246888.0
2012-07-28,3242883.0
2012-08-04,3180011.0
2012-08-11,3167174.0
2012-08-18,3117558.0
2012-08-25,3085324.0
2012-09-01,2930825.0
2012-09-08,2927923.0
2012-09-15,2841521.0
2012-09-22,2822093.0
2012-09-29,2786146.0
2012-10-06,2754663.0
2012-10-13,2816677.0
2012-10-20,2838463.0
2012-10-27,2784503.0
2012-11-03,2964164.0
2012-11-10,2946437.0
2012-11-17,2836478.0
2012-11-24,3316536.0
2012-12-01,3175601.0
2012-12-08,3245480.0
2012-12-15,3255119.0
2012-12-22,3285394.0
2012-12-29,3730872.0
2013-01-05,3868120.0
2013-01-12,3707375.0
2013-01-19,3671018.0
2013-01-26,3736830.0
2013-02-02,3661840.0
2013-02-09,3663619.0
2013-02-16,3531404.0
2013-02-23,3606019.0
2013-03-02,3495559.0
2013-03-09,3453312.0
2013-03-16,3394036.0
2013-03-23,3344342.0
2013-03-30,3286211.0
2013-04-06,3195675.0
2013-04-13,3096325.0
2013-04-20,3020992.0
2013-04-27,2963249.0
2013-05-04,2883832.0
2013-05-11,2769495.0
2013-05-18,2799681.0
2013-05-25,2734582.0
2013-06-01,2771143.0
2013-06-08,2772541.0
2013-06-15,2801508.0
2013-06-22,2778190.0
2013-06-29,2807991.0
2013-07-06,3146960.0
2013-07-13,3047517.0
2013-07-20,2920771.0
2013-07-27,2952831.0
2013-08-03,2853207.0
2013-08-10,2873345.0
2013-08-17,2819994.0
2013-08-24,2737229.0
2013-08-31,2512460.0
2013-09-07,2499855.0
2013-09-14,2456548.0
2013-09-21,2513759.0
2013-09-28,2476262.0
2013-10-05,2437325.0
2013-10-12,2465939.0
2013-10-19,2525254.0
2013-10-26,2511754.0
2013-11-02,2510618.0
2013-11-09,2556519.0
2013-11-16,2689171.0
2013-11-23,2506700.0
2013-11-30,2970677.0
2013-12-07,2880807.0
2013-12-14,3004483.0
2013-12-21,2854624.0
2013-12-28,3298387.0
2014-01-04,3611093.0
2014-01-11,3487905.0
2014-01-18,3373217.0
2014-01-25,3422557.0
2014-02-01,3440027.0
2014-02-08,3411217.0
2014-02-15,3367239.0
2014-02-22,3375731.0
2014-03-01,3277983.0
2014-03-08,3233107.0
2014-03-15,3132104.0
2014-03-22,3090665.0
2014-03-29,2942180.0
2014-04-05,2853279.0
2014-04-12,2757378.0
2014-04-19,2766506.0
2014-04-26,2641583.0
2014-05-03,2559236.0
2014-05-10,2494495.0
2014-05-17,2455022.0
2014-05-24,2394378.0
2014-05-31,2424134.0
2014-06-07,2387182.0
2014-06-14,2413778.0
2014-06-21,2412611.0
2014-06-28,2395821.0
2014-07-05,2558065.0
2014-07-12,2563164.0
2014-07-19,2524006.0
2014-07-26,2481360.0
2014-08-02,2462156.0
2014-08-09,2412394.0
2014-08-16,2403823.0
2014-08-23,2319238.0
2014-08-30,2212896.0
2014-09-06,2167651.0
2014-09-13,2115326.0
2014-09-20,2070228.0
2014-09-27,2031751.0
2014-10-04,2018858.0
2014-10-11,2006710.0
2014-10-18,2081161.0
2014-10-25,2045437.0
2014-11-01,2116640.0
2014-11-08,2067337.0
2014-11-15,2193628.0
2014-11-22,2102005.0
2014-11-29,2515910.0
2014-12-06,2354533.0
2014-12-13,2478752.0
2014-12-20,2352296.0
2014-12-27,2795271.0
2015-01-03,2990368.0
2015-01-10,2911674.0
2015-01-17,2784735.0
2015-01-24,2827617.0
2015-01-31,2795975.0
2015-02-07,2809938.0
2015-02-14,2752771.0
2015-02-21,2835373.0
2015-02-28,2804577.0
2015-03-07,2729749.0
2015-03-14,2705148.0
2015-03-21,2564097.0
2015-03-28,2476255.0
2015-04-04,2381913.0
2015-04-11,2389911.0
2015-04-18,2281070.0
2015-04-25,2199763.0
2015-05-02,2138615.0
2015-05-09,2079285.0
2015-05-16,2079191.0
2015-05-23,2018773.0
2015-05-30,2096986.0
2015-06-06,2056174.0
2015-06-13,2102652.0
2015-06-20,2106077.0
2015-06-27,2138353.0
2015-07-04,2235705.0
2015-07-11,2255273.0
2015-07-18,2258311.0
2015-07-25,2214919.0
2015-08-01,2209980.0
2015-08-08,2161191.0
2015-08-15,2163709.0
2015-08-22,2108101.0
2015-08-29,2061930.0
2015-09-05,1942822.0
2015-09-12,1938894.0
2015-09-19,1876960.0
2015-09-26,1870678.0
2015-10-03,1816410.0
2015-10-10,1826779.0
2015-10-17,1860474.0
2015-10-24,1874526.0
2015-10-31,1900517.0
2015-11-07,1905959.0
2015-11-14,2006025.0
2015-11-21,1891197.0
2015-11-28,2299417.0
2015-12-05,2206522.0
2015-12-12,2286725.0
2015-12-19,2191682.0
2015-12-26,2502457.0
2016-01-02,2803326.0
2016-01-09,2680476.0
2016-01-16,2656738.0
2016-01-23,2688858.0
2016-01-30,2680598.0
2016-02-06,2657981.0
2016-02-13,2612427.0
2016-02-20,2670398.0
2016-02-27,2600820.0
2016-03-05,2548304.0
2016-03-12,2492144.0
2016-03-19,2409099.0
2016-03-26,2375518.0
2016-04-02,2280430.0
2016-04-09,2211972.0
2016-04-16,2154608.0
2016-04-23,2094406.0
2016-04-30,2080555.0
2016-05-07,2014816.0
2016-05-14,2009243.0
2016-05-21,1975916.0
2016-05-28,1939391.0
2016-06-04,1982999.0
2016-06-11,1994248.0
2016-06-18,2009079.0
2016-06-25,2044616.0
2016-07-02,2037038.0
2016-07-09,2161272.0
2016-07-16,2143920.0
2016-07-23,2104590.0
2016-07-30,2110850.0
2016-08-06,2083250.0
2016-08-13,2061744.0
2016-08-20,2021172.0
2016-08-27,1972966.0
2016-09-03,1867279.0
2016-09-10,1835919.0
2016-09-17,1756097.0
2016-09-24,1744083.0
2016-10-01,1709974.0
2016-10-08,1706702.0
2016-10-15,1739879.0
2016-10-22,1741961.0
2016-10-29,1763155.0
2016-11-05,1740791.0
2016-11-12,1857234.0
2016-11-19,1746231.0
2016-11-26,2070694.0
2016-12-03,1996669.0
2016-12-10,2097013.0
2016-12-17,2117870.0
2016-12-24,2253543.0
2016-12-31,2467654.0
2017-01-07,2518545.0
2017-01-14,2464292.0
2017-01-21,2494547.0
2017-01-28,2482809.0
2017-02-04,2464850.0
2017-02-11,2489682.0
2017-02-18,2392472.0
2017-02-25,2447592.0
2017-03-04,2349381.0
2017-03-11,2281836.0
2017-03-18,2283882.0
2017-03-25,2221962.0
2017-04-01,2136831.0
2017-04-08,2042394.0
2017-04-15,2012236.0
2017-04-22,1948731.0
2017-04-29,1852170.0
2017-05-06,1781847.0
2017-05-13,1783911.0
2017-05-20,1759705.0
2017-05-27,1751112.0
2017-06-03,1783314.0
2017-06-10,1795184.0
2017-06-17,1811385.0
2017-06-24,1867478.0
2017-07-01,1839969.0
2017-07-08,1996804.0
2017-07-15,1973777.0
2017-07-22,1939674.0
2017-07-29,1920454.0
2017-08-05,1889713.0
2017-08-12,1885774.0
2017-08-19,1841596.0
2017-08-26,1812487.0
2017-09-02,1699145.0
2017-09-09,1738986.0
2017-09-16,1622607.0
2017-09-23,1614906.0
2017-09-30,1582806.0
2017-10-07,1566253.0
2017-10-14,1603587.0
2017-10-21,1608736.0
2017-10-28,1631860.0
2017-11-04,1623213.0
2017-11-11,1724422.0
2017-11-18,1618630.0
2017-11-25,1957137.0
2017-12-02,1869012.0
2017-12-09,1968105.0
2017-12-16,1985967.0
2017-12-23,2066441.0
2017-12-30,2301683.0
2018-01-06,2416489.0
2018-01-13,2287734.0
2018-01-20,2376238.0
2018-01-27,2310659.0
2018-02-03,2323553.0
2018-02-10,2260662.0
2018-02-17,2258815.0
2018-02-24,2232578.0
2018-03-03,2193796.0
2018-03-10,2108273.0
2018-03-17,2111985.0
2018-03-24,2003104.0
2018-03-31,2001558.0
2018-04-07,1929729.0
2018-04-14,1865447.0
2018-04-21,1738881.0
2018-04-28,1724410.0
2018-05-05,1595249.0
2018-05-12,1604119.0
2018-05-19,1574005.0
2018-05-26,1573324.0
2018-06-02,1559759.0
2018-06-09,1588055.0
2018-06-16,1585979.0
2018-06-23,1645954.0
2018-06-30,1636791.0
2018-07-07,1772705.0
2018-07-14,1760512.0
2018-07-21,1710317.0
2018-07-28,1729890.0
2018-08-04,1678892.0
2018-08-11,1668840.0
2018-08-18,1624222.0
2018-08-25,1600035.0
2018-09-01,1494794.0
2018-09-08,1461553.0
2018-09-15,1412803.0
2018-09-22,1395338.0
2018-09-29,1369317.0
2018-10-06,1350834.0
2018-10-13,1370783.0
2018-10-20,1383438.0
2018-10-27,1392026.0
2018-11-03,1436650.0
2018-11-10,1447041.0
2018-11-17,1437625.0
2018-11-24,1665498.0
2018-12-01,1649838.0
2018-12-08,1722153.0
2018-12-15,1764701.0
2018-12-22,1798455.0
2018-12-29,2076626.0
2019-01-05,2172537.0
2019-01-12,2090268.0
2019-01-19,2124743.0
2019-01-26,2098575.0
2019-02-02,2142462.0
2019-02-09,2084361.0
2019-02-16,2125992.0
2019-02-23,2112404.0
2019-03-02,2088410.0
2019-03-09,2008348.0
2019-03-16,2009317.0
2019-03-23,1908355.0
2019-03-30,1861690.0
2019-04-06,1730108.0
2019-04-13,1703576.0
2019-04-20,1647874.0
2019-04-27,1633529.0
2019-05-04,1539086.0
2019-05-11,1543472.0
2019-05-18,1509265.0
2019-05-25,1521741.0
2019-06-01,1538065.0
2019-06-08,1522665.0
2019-06-15,1558646.0
2019-06-22,1588879.0
2019-06-29,1610633.0
2019-07-06,1702745.0
2019-07-13,1697505.0
2019-07-20,1680029.0
2019-07-27,1665287.0
2019-08-03,1679471.0
2019-08-10,1619391.0
2019-08-17,1615803.0
2019-08-24,1566934.0
2019-08-31,1476199.0
2019-09-07,1465554.0
2019-09-14,1399601.0
2019-09-21,1383346.0
2019-09-28,1392109.0
2019-10-05,1369887.0
2019-10-12,1386868.0
2019-10-19,1419512.0
2019-10-26,1423681.0
2019-11-02,1450304.0
2019-11-09,1460773.0
2019-11-16,1545007.0
2019-11-23,1508294.0
2019-11-30,1754590.0
2019-12-07,1728066.0
2019-12-14,1798885.0
2019-12-21,1776317.0
2019-12-28,2145748.0
2020-01-04,2251286.0
2020-01-11,2142711.0
2020-01-18,2082416.0
2020-01-25,2154866.0
2020-02-01,2088693.0
2020-02-08,2100473.0
2020-02-15,2062380.0
2020-02-22,2103967.0
2020-02-29,2055782.0
2020-03-07,1977774.0
2020-03-14,2072982.0
2020-03-21,3409946.0
2020-03-28,8155772.0
2020-04-04,12445761.0
2020-04-11,16257569.0
2020-04-18,17771539.0
2020-04-25,21750455.0
2020-05-02,20855239.0
2020-05-09,23037921.0
2020-05-16,19038443.0
2020-05-23,19117418.0
2020-05-30,19119534.0
2020-06-06,18687210.0
2020-06-13,17824245.0
2020-06-20,17518701.0
2020-06-27,16610187.0
2020-07-04,17393811.0
2020-07-11,16396755.0
2020-07-18,16882651.0
2020-07-25,15912870.0
2020-08-01,15254647.0
2020-08-08,14155561.0
2020-08-15,13839981.0
2020-08-22,13111405.0
2020-08-29,13325312.0
2020-09-05,12408041.0
2020-09-12,12391859.0
2020-09-19,11037698.0
2020-09-26,10156207.0
2020-10-03,8917793.0
2020-10-10,8079336.0
2020-10-17,7458507.0
2020-10-24,6856962.0
2020-10-31,6463798.0
2020-11-07,6061953.0
2020-11-14,5917243.0
2020-11-21,5233699.0
2020-11-28,5790244.0
2020-12-05,5479766.0
2020-12-12,5415955.0
2020-12-19,5225786.0
2020-12-26,5362308.0
2021-01-02,5756886.0
2021-01-09,5479170.0
2021-01-16,5189122.0
2021-01-23,5172094.0
2021-01-30,5016190.0
2021-02-06,4948967.0
2021-02-13,4804914.0
2021-02-20,4820155.0
2021-02-27,4539713.0
2021-03-06,4461608.0
2021-03-13,4200385.0
2021-03-20,4069329.0
2021-03-27,4002030.0
2021-04-03,3902729.0
2021-04-10,3828584.0
2021-04-17,3776395.0
2021-04-24,3763243.0
2021-05-01,3688043.0
2021-05-08,3666448.0
2021-05-15,3502467.0
2021-05-22,3499487.0
2021-05-29,3333477.0
2021-06-05,3296139.0
2021-06-12,3228357.0
2021-06-19,3282102.0
2021-06-26,3233414.0
2021-07-03,3121875.0
2021-07-10,3259565.0
2021-07-17,3260889.0
2021-07-24,2922698.0
2021-07-31,2849196.0
2021-08-07,2806138.0
2021-08-14,2807966.0
2021-08-21,2673190.0
2021-08-28,2660507.0
2021-09-04,2376245.0
2021-09-11,2505265.0
2021-09-18,2469313.0
2021-09-25,2395401.0
2021-10-02,2259403.0
2021-10-09,2166061.0
2021-10-16,1984074.0
2021-10-23,1881734.0
2021-10-30,1950768.0
2021-11-06,1781793.0
2021-11-13,1818308.0
2021-11-20,1559780.0
2021-11-27,1962434.0
2021-12-04,1733785.0
2021-12-11,1827028.0
2021-12-18,1637701.0
2021-12-25,1868469.0
2022-01-01,2061856.0
2022-01-08,2072681.0
2022-01-15,2009022.0
2022-01-22,2043402.0
2022-01-29,2005387.0
2022-02-05,1980368.0
2022-02-12,1918036.0
2022-02-19,1859328.0
2022-02-26,1917459.0
2022-03-05,1810381.0
2022-03-12,1727708.0
2022-03-19,1676374.0
2022-03-26,1654359.0
2022-04-02,1569797.0
2022-04-09,1467346.0
2022-04-16,1441824.0
2022-04-23,1403640.0
2022-04-30,1332072.0
2022-05-07,1283158.0
2022-05-14,1290047.0
2022-05-21,1256209.0
2022-05-28,1256450.0
2022-06-04,1270456.0
2022-06-11,1288323.0
2022-06-18,1302015.0
2022-06-25,1372008.0
2022-07-02,1327199.0
2022-07-09,1450142.0
2022-07-16,1443848.0
2022-07-23,1451592.0
2022-07-30,1457158.0
2022-08-06,1423854.0
2022-08-13,1414317.0
2022-08-20,1390837.0
2022-08-27,1365751.0
2022-09-03,1273057.0
2022-09-10,1279779.0
2022-09-17,1217825.0
2022-09-24,1233270.0
2022-10-01,1201432.0
2022-10-08,1199269.0
2022-10-15,1226861.0
2022-10-22,1239975.0
2022-10-29,1267368.0
2022-11-05,1230153.0
2022-11-12,1342834.0
2022-11-19,1261674.0
2022-11-26,1561449.0
2022-12-03,1503416.0
2022-12-10,1594527.0
2022-12-17,1577004.0
2022-12-24,1710626.0
2022-12-31,1870058.0
2023-01-07,1908639.0
2023-01-14,1863962.0
2023-01-21,1911213.0
2023-01-28,1925707.0
2023-02-04,1948437.0
2023-02-11,1928688.0
2023-02-18,1891796.0
2023-02-25,1970054.0
2023-03-04,1910050.0
2023-03-11,1878293.0
2023-03-18,1877339.0
2023-03-25,1841752.0
2023-04-01,1792755.0
2023-04-08,1785781.0
2023-04-15,1749975.0
2023-04-22,1687739.0
2023-04-29,1658533.0
2023-05-06,1610523.0
2023-05-13,1610901.0
2023-05-20,1608222.0
2023-05-27,1593705.0
2023-06-03,1647848.0
2023-06-10,1670300.0
2023-06-17,1674548.0
2023-06-24,1737351.0
2023-07-01,1724280.0
2023-07-08,1887928.0
2023-07-15,1835614.0
2023-07-22,1827375.0
2023-07-29,1809776.0
2023-08-05,1814133.0
2023-08-12,1802463.0
2023-08-19,1789862.0
2023-08-26,1747737.0
2023-09-02,1655840.0
2023-09-09,1645927.0
2023-09-16,1588285.0
2023-09-23,1585277.0
2023-09-30,1555172.0
2023-10-07,1542397.0
2023-10-14,1572658.0
2023-10-21,1574471.0
2023-10-28,1607693.0
2023-11-04,1578946.0
2023-11-11,1654732.0
2023-11-18,1555596.0
2023-11-25,1845084.0
2023-12-02,1767267.0
2023-12-09,1835427.0
2023-12-16,1836539.0
2023-12-23,1902054.0
2023-12-30,2104257.0
2024-01-06,2122561.0
2024-01-13,2053289.0
2024-01-20,2181430.0
2024-01-27,2130018.0
2024-02-03,2139970.0
2024-02-10,2092787.0
2024-02-17,2092108.0
2024-02-24,2113581.0
2024-03-02,2078603.0
2024-03-09,2008790.0
2024-03-16,2012613.0
2024-03-23,1937982.0
2024-03-30,1928017.0
2024-04-06,1848827.0
2024-04-13,1812811.0
2024-04-20,1753465.0
2024-04-27,1743445.0
2024-05-04,1686177.0
2024-05-11,1686782.0
2024-05-18,1666648.0
2024-05-25,1670550.0
2024-06-01,1708158.0
2024-06-08,1727754.0
2024-06-15,1747949.0
2024-06-22,1820786.0
2024-06-29,1795072.0
2024-07-06,1945762.0
2024-07-13,1913683.0
2024-07-20,1934409.0
2024-07-27,1906472.0
2024-08-03,1883316.0
2024-08-10,1857111.0
2024-08-17,1843165.0
2024-08-24,1800462.0
2024-08-31,1704574.0
2024-09-07,1671782.0
2024-09-14,1628013.0
2024-09-21,1613670.0
2024-09-28,1614324.0
2024-10-05,1598184.0
2024-10-12,1627757.0
2024-10-19,1616081.0
2024-10-26,1646920.0
2024-11-02,1647230.0
2024-11-09,1660806.0
2024-11-16,1722043.0
2024-11-23,1661748.0
2024-11-30,1931449.0
2024-12-07,1864310.0
2024-12-14,1945890.0
2024-12-21,1859372.0
2024-12-28,2186732.0
2025-01-04,2273297.0
2025-01-11,2242358.0
2025-01-18,2170197.0
2025-01-25,2252149.0
2025-02-01,2187841.0
2025-02-08,2191941.0
2025-02-15,2162489.0
2025-02-22,2231017.0
2025-03-01,2151269.0
2025-03-08,2118174.0
2025-03-15,2074108.0
2025-03-22,2060082.0
2025-03-29,1985726.0
2025-04-05,1943696.0
2025-04-12,1880531.0
2025-04-19,1898289.0
2025-04-26,1838382.0
2025-05-03,1779757.0
2025-05-10,1779771.0
2025-05-17,1775572.0
2025-05-24,1755416.0
2025-05-31,1826082.0
2025-06-07,1813467.0
2025-06-14,1862036.0
2025-06-21,1900783.0
2025-06-28,1895590.0
2025-07-05,2011503.0
2025-07-12,2006609.0
2025-07-19,2005921.0
2025-07-26,1999971.0
2025-08-02,1973534.0
2025-08-09,1955063.0
2025-08-16,1934364.0
2025-08-23,1892210.0
2025-08-30,1803344.0
2025-09-06,1759869.0
2025-09-13,1727777.0
